2026-04-16 16:05:10,341 - INFO - Fetching all customers
2026-04-16 22:24:17,909 - INFO - Token refresh requested for user: Raghu
2026-04-16 22:24:29,324 - INFO - Fetching all users
2026-04-16 22:24:57,945 - INFO - Total users count requested: 3
2026-04-16 22:25:21,172 - INFO - Delete request for user ID: 9
2026-04-16 22:25:21,180 - INFO - User 9 deleted successfully
2026-04-16 22:25:26,997 - INFO - Delete request for user ID: 10
2026-04-16 22:25:27,001 - INFO - User 10 deleted successfully
2026-04-16 22:25:38,209 - INFO - Delete request for user ID: 9
2026-04-16 22:25:38,211 - ERROR - User 9 not found
2026-04-16 22:25:53,379 - INFO - Fetching all customers
2026-04-16 22:26:41,627 - INFO - Creating customer: Shreyas
2026-04-16 22:27:31,307 - INFO - Adding address for customer ID: 8
2026-04-16 22:27:46,585 - INFO - Fetching customer ID: 8
2026-04-16 22:31:30,311 - INFO - Login attempt for user: Raghu
2026-04-16 22:31:30,395 - INFO - Login successful for user: Raghu
2026-04-16 22:31:59,343 - INFO - Updating customer ID: 1
2026-04-16 22:31:59,347 - ERROR - Customer 1 not found
2026-04-16 22:32:08,823 - INFO - Updating customer ID: 8
2026-04-16 22:32:22,642 - INFO - Deleting customer ID: 8
2026-04-16 22:46:39,687 - INFO - Login attempt for user: Raghu
2026-04-16 22:46:39,734 - INFO - Login successful for user: Raghu
2026-04-16 22:47:14,712 - INFO - Fetching all users
2026-04-16 22:47:45,077 - INFO - Fetching all customers
2026-04-16 22:48:03,247 - INFO - Deleting customer ID: 2
2026-04-16 22:48:08,788 - INFO - Deleting customer ID: 5
2026-04-16 22:48:14,589 - INFO - Deleting customer ID: 6
2026-04-16 22:48:19,698 - INFO - Deleting customer ID: 7
2026-04-16 22:48:33,279 - INFO - Fetching all customers
2026-04-16 22:48:42,103 - INFO - Deleting customer ID: 4
2026-04-16 22:48:52,987 - INFO - Fetching all customers
2026-04-16 22:52:11,571 - INFO - Login attempt for user: Raghu
2026-04-16 22:52:11,615 - INFO - Login successful for user: Raghu
2026-04-16 22:53:58,894 - INFO - Creating customer: luffy
2026-04-16 22:54:50,631 - INFO - Adding address for customer ID: 9
2026-04-16 22:55:36,247 - INFO - Fetching customer ID: 9
2026-04-16 22:56:11,054 - INFO - Updating customer ID: 9
2026-04-16 22:56:30,470 - INFO - Deleting customer ID: 9
2026-04-16 23:02:48,441 - INFO - Login attempt for user: Raghu
2026-04-16 23:02:48,508 - INFO - Login successful for user: Raghu
2026-04-16 23:03:20,920 - INFO - Fetching all users
2026-04-17 09:55:43,048 | INFO | app_logger | Login attempt for user: Raghu
2026-04-17 09:55:43,130 | INFO | app_logger | Login successful for user: Raghu
2026-04-17 09:56:15,892 | INFO | app_logger | Fetching all users
2026-04-17 09:56:36,692 | INFO | app_logger | Total users count requested: 6
2026-04-17 09:57:08,330 | INFO | app_logger | Fetching customer ID: 10
2026-04-17 09:57:18,300 | INFO | app_logger | Fetching customer ID: 12
2026-04-17 09:57:27,967 | INFO | app_logger | Fetching customer ID: 123
2026-04-17 09:57:27,969 | ERROR | app_logger | Customer 123 not found
2026-04-17 15:00:07,703 | INFO | app_logger | Login API called for user: ravi
2026-04-17 15:00:07,704 | INFO | app_logger | Login attempt for user: ravi
2026-04-17 15:00:07,781 | INFO | app_logger | Login successful for user: ravi
2026-04-17 15:00:42,503 | INFO | app_logger | Fetching all users
2026-04-17 15:00:54,563 | INFO | app_logger | Fetching all customers
2026-04-17 15:01:56,848 | INFO | app_logger | Updating customer ID: 23
2026-04-17 15:02:06,905 | INFO | app_logger | Fetching all customers
2026-04-17 15:10:11,016 | INFO | app_logger | Home endpoint accessed
2026-04-17 15:10:37,228 | INFO | app_logger | Login API called for user: ravi
2026-04-17 15:10:37,228 | INFO | app_logger | Login attempt for user: ravi
2026-04-17 15:10:37,331 | INFO | app_logger | Login successful for user: ravi
2026-04-17 15:10:42,503 | INFO | app_logger | Fetching all users
2026-04-17 15:10:54,563 | INFO | app_logger | Fetching all customers
2026-04-17 15:11:56,848 | INFO | app_logger | Updating customer ID: 23
2026-04-17 15:12:06,905 | INFO | app_logger | Fetching all customers
2026-04-17 15:13:35,048 | INFO | app_logger | Login attempt for user: ravi
2026-04-17 15:13:35,130 | INFO | app_logger | Login successful for user: ravi
2026-04-17 15:13:42,503 | INFO | app_logger | Fetching all users
2026-04-17 15:13:54,563 | INFO | app_logger | Fetching all customers
2026-04-17 15:14:56,848 | INFO | app_logger | Updating customer ID: 23
2026-04-17 15:15:06,905 | INFO | app_logger | Fetching all customers2026-04-17 15:34:09,325 | INFO | app_logger | Home endpoint accessed
2026-04-17 15:36:10,099 | INFO | app_logger | Login API called for user: ravi
2026-04-17 15:36:10,099 | INFO | app_logger | Login attempt for user: ravi
2026-04-17 15:36:10,173 | INFO | app_logger | Login successful for user: ravi
2026-04-17 15:36:52,112 | INFO | app_logger | Token refresh requested for user: ravi
2026-04-17 15:37:01,115 | INFO | app_logger | Fetching all users
2026-04-17 15:37:01,115 | INFO | app_logger | Fetching all users
2026-04-17 15:37:20,895 | INFO | app_logger | Deleting user with ID: 24
2026-04-17 15:37:20,895 | INFO | app_logger | Deleting user ID: 24
2026-04-17 15:37:20,904 | INFO | app_logger | User 24 deleted successfully
2026-04-17 15:37:26,031 | INFO | app_logger | Deleting user with ID: 223
2026-04-17 15:37:26,031 | INFO | app_logger | Deleting user ID: 223
2026-04-17 15:37:26,033 | ERROR | app_logger | User 223 not found
2026-04-17 15:37:26,034 | ERROR | app_logger | Custom Error: User not found | Status Code: 404
2026-04-17 15:37:37,382 | INFO | app_logger | Fetching all customers
2026-04-17 15:37:37,382 | INFO | app_logger | Fetching all customers from database
2026-04-17 15:37:37,394 | INFO | app_logger | Total customers fetched: 7
2026-04-17 15:37:53,264 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:37:53,265 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:37:53,279 | INFO | app_logger | Customer 24 deleted successfully
2026-04-17 15:37:54,668 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:37:54,668 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:37:54,671 | ERROR | app_logger | Customer 24 not found
2026-04-17 15:37:54,674 | ERROR | app_logger | Custom Error: Customer not found | Status Code: 404
2026-04-17 15:38:13,723 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:38:13,723 | INFO | app_logger | Deleting customer ID: 24
2026-04-17 15:38:13,731 | ERROR | app_logger | Customer 24 not found
2026-04-17 15:38:13,735 | ERROR | app_logger | Custom Error: Customer not found | Status Code: 404
2026-04-17 15:39:00,660 | INFO | app_logger | Fetching all customers
2026-04-17 15:39:00,660 | INFO | app_logger | Fetching all customers from database
2026-04-17 15:39:00,663 | INFO | app_logger | Total customers fetched: 6
2026-04-17 15:39:54,934 | INFO | app_logger | Fetching customer ID: 19
2026-04-17 15:39:54,936 | INFO | app_logger | Fetching customer with ID: 19
2026-04-17 15:40:08,577 | INFO | app_logger | Deleting customer ID: 19
2026-04-17 15:40:08,577 | INFO | app_logger | Deleting customer ID: 19
2026-04-17 15:40:08,579 | INFO | app_logger | Customer 19 deleted successfully
2026-04-17 15:40:49,706 | INFO | app_logger | Deleting customer ID: 18
2026-04-17 15:40:49,706 | INFO | app_logger | Deleting customer ID: 18
2026-04-17 15:40:49,736 | INFO | app_logger | Customer 18 deleted successfully
2026-04-17 15:41:08,777 | INFO | app_logger | Deleting customer ID: 25
2026-04-17 15:41:08,777 | INFO | app_logger | Deleting customer ID: 25
2026-04-17 15:41:08,784 | INFO | app_logger | Customer 25 deleted successfully
2026-04-17 15:41:14,472 | INFO | app_logger | Deleting customer ID: 20
2026-04-17 15:41:14,474 | INFO | app_logger | Deleting customer ID: 20
2026-04-17 15:41:14,477 | INFO | app_logger | Customer 20 deleted successfully
2026-04-17 15:41:20,319 | INFO | app_logger | Deleting customer ID: 11
2026-04-17 15:41:20,319 | INFO | app_logger | Deleting customer ID: 11
2026-04-17 15:41:20,321 | ERROR | app_logger | Customer 11 not found
2026-04-17 15:41:20,331 | ERROR | app_logger | Custom Error: Customer not found | Status Code: 404
2026-04-17 15:41:46,041 | INFO | app_logger | Deleting customer ID: 27
2026-04-17 15:41:46,042 | INFO | app_logger | Deleting customer ID: 27
2026-04-17 15:41:46,059 | INFO | app_logger | Customer 27 deleted successfully
2026-04-17 15:41:56,694 | INFO | app_logger | Deleting customer ID: 22
2026-04-17 15:41:56,694 | INFO | app_logger | Deleting customer ID: 22
2026-04-17 15:41:56,700 | INFO | app_logger | Customer 22 deleted successfully
2026-04-19 21:39:18,863 | INFO | app_logger | Home endpoint accessed
2026-04-19 21:39:43,220 | INFO | app_logger | Login API called for user: Raghu
2026-04-19 21:39:43,221 | INFO | app_logger | Login attempt for user: Raghu
2026-04-19 21:39:43,243 | ERROR | app_logger | Invalid login for user: Raghu
2026-04-19 21:39:43,247 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:39:52,836 | INFO | app_logger | Login API called for user: Raghu
2026-04-19 21:39:52,836 | INFO | app_logger | Login attempt for user: Raghu
2026-04-19 21:39:52,838 | ERROR | app_logger | Invalid login for user: Raghu
2026-04-19 21:39:52,839 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:39:58,601 | INFO | app_logger | Login API called for user: Raghu
2026-04-19 21:39:58,601 | INFO | app_logger | Login attempt for user: Raghu
2026-04-19 21:39:58,604 | ERROR | app_logger | Invalid login for user: Raghu
2026-04-19 21:39:58,604 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:42:05,815 | INFO | app_logger | Home endpoint accessed
2026-04-19 21:42:34,927 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:42:34,927 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:42:35,000 | INFO | app_logger | Login successful for user: ravi
2026-04-19 21:43:57,177 | INFO | app_logger | Fetching all users
2026-04-19 21:43:57,177 | INFO | app_logger | Fetching all users
2026-04-19 21:44:18,720 | INFO | app_logger | Deleting user with ID: 22
2026-04-19 21:44:18,721 | INFO | app_logger | Deleting user ID: 22
2026-04-19 21:44:18,743 | INFO | app_logger | User 22 deleted successfully
2026-04-19 21:44:20,620 | INFO | app_logger | Deleting user with ID: 22
2026-04-19 21:44:20,620 | INFO | app_logger | Deleting user ID: 22
2026-04-19 21:44:20,622 | ERROR | app_logger | User 22 not found
2026-04-19 21:44:20,622 | ERROR | app_logger | Custom Error: User not found | Status Code: 404
2026-04-19 21:44:40,217 | INFO | app_logger | Deleting user with ID: 19
2026-04-19 21:44:40,217 | INFO | app_logger | Deleting user ID: 19
2026-04-19 21:44:40,221 | INFO | app_logger | User 19 deleted successfully
2026-04-19 21:44:49,320 | INFO | app_logger | Deleting user with ID: 20
2026-04-19 21:44:49,321 | INFO | app_logger | Deleting user ID: 20
2026-04-19 21:44:49,323 | INFO | app_logger | User 20 deleted successfully
2026-04-19 21:44:54,724 | INFO | app_logger | Deleting user with ID: 21
2026-04-19 21:44:54,724 | INFO | app_logger | Deleting user ID: 21
2026-04-19 21:44:54,727 | INFO | app_logger | User 21 deleted successfully
2026-04-19 21:44:59,640 | INFO | app_logger | Deleting user with ID: 22
2026-04-19 21:44:59,642 | INFO | app_logger | Deleting user ID: 22
2026-04-19 21:44:59,643 | ERROR | app_logger | User 22 not found
2026-04-19 21:44:59,644 | ERROR | app_logger | Custom Error: User not found | Status Code: 404
2026-04-19 21:45:18,192 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:45:18,192 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:45:18,248 | ERROR | app_logger | Invalid login for user: ravi
2026-04-19 21:45:18,251 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:45:25,541 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:45:25,541 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:45:25,604 | INFO | app_logger | Login successful for user: ravi
2026-04-19 21:46:18,042 | INFO | app_logger | Fetching all users
2026-04-19 21:46:18,043 | INFO | app_logger | Fetching all users
2026-04-19 21:47:05,388 | INFO | app_logger | Fetching all customers
2026-04-19 21:47:05,394 | INFO | app_logger | Fetching all customers from database
2026-04-19 21:47:05,408 | INFO | app_logger | Total customers fetched: 0
2026-04-19 21:47:40,026 | INFO | app_logger | Deleting user with ID: 18
2026-04-19 21:47:40,027 | INFO | app_logger | Deleting user ID: 18
2026-04-19 21:47:40,032 | INFO | app_logger | User 18 deleted successfully
2026-04-19 21:47:51,682 | INFO | app_logger | Fetching all users
2026-04-19 21:47:51,682 | INFO | app_logger | Fetching all users
2026-04-19 21:48:00,097 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:48:00,097 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:48:00,098 | ERROR | app_logger | Invalid login for user: ravi
2026-04-19 21:48:00,098 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:48:00,363 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:48:00,363 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:48:00,366 | ERROR | app_logger | Invalid login for user: ravi
2026-04-19 21:48:00,367 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 21:48:03,156 | INFO | app_logger | Login API called for user: ravi
2026-04-19 21:48:03,158 | INFO | app_logger | Login attempt for user: ravi
2026-04-19 21:48:03,159 | ERROR | app_logger | Invalid login for user: ravi
2026-04-19 21:48:03,161 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 22:46:07,991 | INFO | app_logger | Register API called for user: user1
2026-04-19 22:46:07,991 | INFO | app_logger | Registering user: user1
2026-04-19 22:46:08,039 | INFO | app_logger | User registered successfully: user1
2026-04-19 22:46:08,050 | INFO | app_logger | Register API called for user: user2
2026-04-19 22:46:08,051 | INFO | app_logger | Registering user: user2
2026-04-19 22:46:08,080 | INFO | app_logger | User registered successfully: user2
2026-04-19 22:46:08,086 | INFO | app_logger | Login API called for user: user2
2026-04-19 22:46:08,086 | INFO | app_logger | Login attempt for user: user2
2026-04-19 22:46:08,114 | INFO | app_logger | Login successful for user: user2
2026-04-19 22:46:08,121 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,121 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,153 | INFO | app_logger | User registered successfully: testuser
2026-04-19 22:46:08,158 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,158 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,185 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,190 | INFO | app_logger | Token refresh requested for user: testuser
2026-04-19 22:46:08,196 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,196 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,198 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,199 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,203 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,203 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,230 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,239 | INFO | app_logger | Creating customer: Raghu
2026-04-19 22:46:08,239 | INFO | app_logger | Creating customer: Raghu
2026-04-19 22:46:08,243 | INFO | app_logger | Customer created with ID: 28
2026-04-19 22:46:08,253 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,254 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,254 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,254 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,258 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,258 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,287 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,293 | INFO | app_logger | Fetching all customers
2026-04-19 22:46:08,293 | INFO | app_logger | Fetching all customers from database
2026-04-19 22:46:08,299 | INFO | app_logger | Total customers fetched: 1
2026-04-19 22:46:08,306 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,306 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,307 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,307 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,312 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,312 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,339 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,342 | INFO | app_logger | Creating customer: Test
2026-04-19 22:46:08,342 | INFO | app_logger | Creating customer: Test
2026-04-19 22:46:08,346 | INFO | app_logger | Customer created with ID: 29
2026-04-19 22:46:08,353 | INFO | app_logger | Updating customer ID: 29
2026-04-19 22:46:08,353 | INFO | app_logger | Updating customer ID: 29
2026-04-19 22:46:08,358 | INFO | app_logger | Customer 29 updated successfully
2026-04-19 22:46:08,365 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,365 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,369 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,370 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,373 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,373 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,401 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,405 | INFO | app_logger | Creating customer: Delete
2026-04-19 22:46:08,408 | INFO | app_logger | Creating customer: Delete
2026-04-19 22:46:08,411 | INFO | app_logger | Customer created with ID: 30
2026-04-19 22:46:08,416 | INFO | app_logger | Deleting customer ID: 30
2026-04-19 22:46:08,416 | INFO | app_logger | Deleting customer ID: 30
2026-04-19 22:46:08,424 | INFO | app_logger | Customer 30 deleted successfully
2026-04-19 22:46:08,430 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,431 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,432 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,433 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,438 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,438 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,466 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,471 | INFO | app_logger | Creating customer: Addr
2026-04-19 22:46:08,471 | INFO | app_logger | Creating customer: Addr
2026-04-19 22:46:08,473 | INFO | app_logger | Customer created with ID: 31
2026-04-19 22:46:08,480 | INFO | app_logger | Adding address for customer ID: 31
2026-04-19 22:46:08,480 | INFO | app_logger | Adding address for customer ID: 31
2026-04-19 22:46:08,486 | INFO | app_logger | Address created with ID: 12
2026-04-19 22:46:08,492 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,493 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,493 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,495 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,501 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,501 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,528 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,536 | INFO | app_logger | Fetching all users
2026-04-19 22:46:08,536 | INFO | app_logger | Fetching all users
2026-04-19 22:46:08,542 | INFO | app_logger | Register API called for user: testuser
2026-04-19 22:46:08,544 | INFO | app_logger | Registering user: testuser
2026-04-19 22:46:08,544 | WARNING | app_logger | User already exists: testuser
2026-04-19 22:46:08,546 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 22:46:08,551 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:46:08,551 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:46:08,578 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:46:08,586 | INFO | app_logger | Fetching user count
2026-04-19 22:46:08,590 | INFO | app_logger | Total users count: 3
2026-04-19 22:49:38,279 | INFO | app_logger | Login API called for user: raghu
2026-04-19 22:49:38,279 | INFO | app_logger | Login attempt for user: raghu
2026-04-19 22:49:38,291 | ERROR | app_logger | Invalid login for user: raghu
2026-04-19 22:49:38,291 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 22:50:05,887 | INFO | app_logger | Login API called for user: user
2026-04-19 22:50:05,888 | INFO | app_logger | Login attempt for user: user
2026-04-19 22:50:05,889 | ERROR | app_logger | Invalid login for user: user
2026-04-19 22:50:05,889 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 22:51:04,019 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:51:04,019 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:51:04,086 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:52:04,592 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:52:04,593 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:52:04,664 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:56:38,956 | INFO | app_logger | Login API called for user: raghu
2026-04-19 22:56:38,956 | INFO | app_logger | Login attempt for user: raghu
2026-04-19 22:56:38,958 | ERROR | app_logger | Invalid login for user: raghu
2026-04-19 22:56:38,959 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 22:56:51,386 | INFO | app_logger | Login API called for user: testuser
2026-04-19 22:56:51,386 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 22:56:51,462 | INFO | app_logger | Login successful for user: testuser
2026-04-19 22:57:23,773 | INFO | app_logger | Fetching all users
2026-04-19 22:57:23,775 | INFO | app_logger | Fetching all users
2026-04-19 22:58:32,619 | INFO | app_logger | Deleting user with ID: 26
2026-04-19 22:58:32,619 | INFO | app_logger | Deleting user ID: 26
2026-04-19 22:58:32,639 | INFO | app_logger | User 26 deleted successfully
2026-04-19 22:58:36,600 | INFO | app_logger | Deleting user with ID: 27
2026-04-19 22:58:36,600 | INFO | app_logger | Deleting user ID: 27
2026-04-19 22:58:36,604 | INFO | app_logger | User 27 deleted successfully
2026-04-19 22:58:41,814 | INFO | app_logger | Deleting user with ID: 28
2026-04-19 22:58:41,815 | INFO | app_logger | Deleting user ID: 28
2026-04-19 22:58:41,820 | INFO | app_logger | User 28 deleted successfully
2026-04-19 22:58:46,862 | INFO | app_logger | Fetching all customers
2026-04-19 22:58:46,863 | INFO | app_logger | Fetching all customers from database
2026-04-19 22:58:46,888 | INFO | app_logger | Total customers fetched: 3
2026-04-19 22:59:12,958 | INFO | app_logger | Fetching customer ID: 31
2026-04-19 22:59:12,958 | INFO | app_logger | Fetching customer with ID: 31
2026-04-19 22:59:24,568 | INFO | app_logger | Deleting customer ID: 31
2026-04-19 22:59:24,568 | INFO | app_logger | Deleting customer ID: 31
2026-04-19 22:59:24,584 | INFO | app_logger | Customer 31 deleted successfully
2026-04-19 22:59:29,565 | INFO | app_logger | Deleting customer ID: 28
2026-04-19 22:59:29,565 | INFO | app_logger | Deleting customer ID: 28
2026-04-19 22:59:29,580 | INFO | app_logger | Customer 28 deleted successfully
2026-04-19 22:59:34,304 | INFO | app_logger | Deleting customer ID: 29
2026-04-19 22:59:34,304 | INFO | app_logger | Deleting customer ID: 29
2026-04-19 22:59:34,309 | INFO | app_logger | Customer 29 deleted successfully
2026-04-19 23:42:54,339 | WARNING | app_logger | Invalid or expired token: Signature has expired.
2026-04-19 23:43:01,272 | INFO | app_logger | Login API called for user: testuser
2026-04-19 23:43:01,272 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 23:43:01,306 | ERROR | app_logger | Invalid login for user: testuser
2026-04-19 23:43:01,306 | ERROR | app_logger | Custom Error: Invalid credentials | Status Code: 401
2026-04-19 23:50:05,616 | INFO | app_logger | Register API called for user: user1
2026-04-19 23:50:05,619 | INFO | app_logger | Registering user: user1
2026-04-19 23:50:05,662 | INFO | app_logger | User registered successfully: user1
2026-04-19 23:50:05,671 | INFO | app_logger | Register API called for user: raghu
2026-04-19 23:50:05,671 | INFO | app_logger | Registering user: raghu
2026-04-19 23:50:05,708 | INFO | app_logger | User registered successfully: raghu
2026-04-19 23:50:05,715 | INFO | app_logger | Login API called for user: raghu
2026-04-19 23:50:05,715 | INFO | app_logger | Login attempt for user: raghu
2026-04-19 23:50:05,744 | INFO | app_logger | Login successful for user: raghu
2026-04-19 23:50:05,751 | INFO | app_logger | Register API called for user: testuser
2026-04-19 23:50:05,751 | INFO | app_logger | Registering user: testuser
2026-04-19 23:50:05,781 | INFO | app_logger | User registered successfully: testuser
2026-04-19 23:50:05,786 | INFO | app_logger | Login API called for user: testuser
2026-04-19 23:50:05,786 | INFO | app_logger | Login attempt for user: testuser
2026-04-19 23:50:05,812 | INFO | app_logger | Login successful for user: testuser
2026-04-19 23:50:05,820 | INFO | app_logger | Token refresh requested for user: testuser
2026-04-19 23:50:05,823 | INFO | app_logger | Register API called for user: testuser
2026-04-19 23:50:05,823 | INFO | app_logger | Registering user: testuser
2026-04-19 23:50:05,827 | WARNING | app_logger | User already exists: testuser
2026-04-19 23:50:05,828 | ERROR | app_logger | Custom Error: User already exists | Status Code: 400
2026-04-19 23:50:05,832 | INFO | app_logger | Login API called for user: testuser
2026-04-19 23:50:05,832 | INFO | app_logger | Login attempt for user: testuser
